trip_id,time_of_day,season,corridor,cbd_stage,sacco,vehicle_type,vehicle_name,passenger_count,fuel_type,payment_method,vehicle_capacity,fare(ksh),fuel_consumption(Litrers/100km),fuel_price(unit),revenue(ksh),fuel_cost,profit(ksh),date_clean,distance_km_clean,route_number
TRP009900,Evening,Long Rains,Embakasi,OTC,Manchester,Nganya,Kanambo,33,Diesel,Cash,33,120.73,27.4,183.43,3984.09,452.34,3531.75,3/14/2025,9,34E
TRP007323,Afternoon,Dry Season,Mwiki-Upper Hill,Odeon,Citi Hoppa,Electric,Basigo E-Bus,25,Electric,M-Pesa,25,97,48.3,26.46,2425,194.51,2230.49,6/26/2023,15.22,Mwi1
TRP014840,Night,Dry Season,Kenyatta University,Odeon,Nicco Movers,Nganya,Nyoka,25,Diesel,M-Pesa,25,200,27.67,167.61,5000,873.76,4126.24,7/22/2024,18.84,Ku1
TRP010379,Afternoon,Long Rains,Pipeline,OTC,Forward Travelers,Standard,Standard Unit,25,Diesel,M-Pesa,25,58,28.01,164.25,1450,331.25,1118.75,4/14/2024,7.2,33A
TRP013283,Morning,Long Rains,Mwiki-Upper Hill,Odeon,Nicco Movers,Nganya,Sabaki,14,Diesel,M-Pesa,14,129,31.51,171.63,1806,551.62,1254.38,5/27/2024,10.2,Mwi1
TRP001278,Night,Dry Season,Kikuyu,Railways,Latema,Nganya,Money Hest,25,Diesel,Cash,25,180,24.3,164.37,4500,556.79,3943.21,7/31/2024,13.94,112
TRP003169,Afternoon,Long Rains,Westlands,Kencom,Oma Services,Electric,Basigo E-Bus,49,Electric,Cash,49,147,36.6,24.6,7203,171.97,7031.03,3/27/2025,19.1,30
TRP001781,Night,Dry Season,Huruma-Mathare,Muthurwa,2Nk,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,29.3,190.03,2100,1314.02,785.98,9/25/2023,23.6,25
TRP006454,Morning,Dry Season,Kiambu,Odeon,Manchester,Standard,Standard Unit,14,Petrol,M-Pesa,14,50,27,189.9,700,205.09,494.91,6/30/2024,4,100
TRP012697,Afternoon,Dry Season,Kikuyu,Railways,Ongata Line,Nganya,Scorpion,25,Diesel,M-Pesa,25,92,25.82,177.77,2300,537.03,1762.97,4/9/2024,11.7,102
TRP004899,Afternoon,Dry Season,Nyayo Estate-Westlands,Railways,Kenya Mpya,Standard,Standard Unit,33,Diesel,M-Pesa,33,50,23,189.31,1650,187.23,1462.77,7/7/2025,4.3,Exp1
TRP016138,Afternoon,Long Rains,Outering Road,OTC,Oma Services,Electric,Basigo E-Bus,49,Electric,M-Pesa,49,150,43.7,25.72,7350,254.02,7095.98,5/25/2024,22.6,73
TRP012447,Evening,Short Rains,Lavington-Kawangware,Ambassador,Forward Travelers,Nganya,Manchesa,14,Diesel,Cash,14,200,24.47,194.18,2800,1126.13,1673.87,12/28/2025,23.7,48A
TRP002745,Evening,Dry Season,Langata Road,Kencom,Super Metro,Standard,Standard Unit,25,Diesel,Cash,25,68,26.2,170.7,1700,393.57,1306.43,9/21/2024,8.8,34
TRP012178,Night,Dry Season,Kiambu,Odeon,Manchester,Standard,Standard Unit,33,Diesel,Cash,33,64,22.8,197.25,2112,325.15,1786.85,9/21/2025,7.23,100
TRP004367,Morning,Short Rains,Jogoo Road,Muthurwa,Forward Travelers,Standard,Standard Unit,33,Diesel,Cash,33,150,23.7,178.19,4950,18906.41,-13956.41,10/16/2024,41.6,33J
TRP008473,Morning,Dry Season,Lavington-Kawangware,Kencom,East Shuttle,Electric,Basigo E-Bus,33,Electric,Cash,33,150,48.8,23.78,4950,232.09,4717.91,2/28/2023,20,56
TRP004060,Night,Dry Season,Kibra,Railways,Embassava,Standard,Standard Unit,33,Diesel,M-Pesa,33,125,31.3,172.88,4125,811.67,3313.33,9/3/2023,15,8B
TRP006559,Afternoon,Long Rains,Embakasi,OTC,Embassava,Nganya,Rogue,33,Diesel,Cash,33,92,25.3,175.5,3036,359.65,2676.35,3/26/2023,8.1,34E
TRP001275,Evening,Dry Season,Kikuyu,Railways,KBS,Nganya,Catalyst,33,Petrol,M-Pesa,33,170.79,29.73,215.57,5636.07,852.38,4783.69,7/5/2025,13.3,112
TRP004307,Morning,Short Rains,Westlands,Kencom,Super Metro,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,30.7,193.86,2100,1190.3,909.7,11/1/2023,20,30
TRP008775,Afternoon,Long Rains,Outering Road,OTC,Latema,Standard,Standard Unit,25,Diesel,Cash,25,91,22.9,177.07,2275,363.32,1911.68,5/11/2023,8.96,73
TRP014328,Morning,Short Rains,Pipeline,OTC,Forward Travelers,Nganya,Opposite,33,Diesel,M-Pesa,33,200,19.16,197.86,6600,845.39,5754.61,12/5/2025,22.3,33A
TRP011717,Evening,Dry Season,Pipeline,OTC,Embassava,Standard,Standard Unit,25,Diesel,M-Pesa,25,69,29.2,193.81,1725,339.56,1385.44,7/26/2023,6,33
TRP012081,Evening,Dry Season,Westlands,Kencom,Citi Hoppa,Standard,Standard Unit,14,Diesel,M-Pesa,14,149.69,19.43,185.9,2095.66,523.75,1571.91,1/10/2025,14.5,30
TRP012543,Night,Long Rains,Eastleigh,Odeon,East Shuttle,Standard,Standard Unit,33,Diesel,M-Pesa,33,108,32,195.22,3564,562.23,3001.77,4/25/2025,9,14A
TRP002260,Morning,Dry Season,Kikuyu,Railways,Latema,Standard,Standard Unit,14,Petrol,M-Pesa,14,150,29.9,207.8,2100,1677.57,422.43,7/13/2023,27,102
TRP000515,Night,Short Rains,Eastleigh,Odeon,Latema,Nganya,Sabaki,14,Diesel,M-Pesa,14,89,29.35,186.6,1246,372.42,873.58,12/2/2025,6.8,14A
TRP002751,Evening,Dry Season,Lavington-Kawangware,Kencom,Citi Hoppa,Standard,Standard Unit,25,Petrol,M-Pesa,25,50,27.2,208.9,1250,284.1,965.9,1/8/2025,5,56
TRP010315,Evening,Short Rains,Outering Road,OTC,Oma Services,Electric,Basigo E-Bus,49,Electric,Cash,49,150,39.4,26.47,7350,173.23,7176.77,11/4/2025,16.61,69
TRP005526,Night,Dry Season,Eastleigh,Odeon,Kenya Mpya,Standard,Standard Unit,25,Diesel,Cash,25,150,28.4,198.38,3750,1295.82,2454.18,6/14/2025,23,14A
TRP010771,Morning,Long Rains,Kikuyu,Railways,Forward Travelers,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,21.24,184.26,3750,1005.82,2744.18,5/9/2025,25.7,105
TRP003842,Night,Dry Season,Jogoo Road,Muthurwa,Forward Travelers,Standard,Standard Unit,14,Diesel,Cash,14,150,18.4,162.65,2100,490.81,1609.19,2/25/2024,16.4,33J
TRP016890,Evening,Short Rains,Lavington-Kawangware,Kencom,Citi Hoppa,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,24.46,180.88,2100,827.35,1272.65,12/21/2023,18.7,56
TRP012819,Evening,Long Rains,Westlands,Kencom,Forward Travelers,Standard,Standard Unit,33,Diesel,Cash,33,150,28.58,173.37,4950,792.79,4157.21,3/17/2023,16,30
TRP001460,Afternoon,Dry Season,Nyayo Estate-Westlands,Railways,East Shuttle,Nganya,Nyoka,25,Diesel,Cash,25,200,23.3,171.62,5000,999.69,4000.31,6/25/2023,25,Exp1
TRP016940,Evening,Long Rains,Mwiki-Upper Hill,Odeon,East Shuttle,Electric,Basigo E-Bus,25,Electric,Cash,25,57,42.1,26.52,1425,55.82,1369.18,3/9/2024,5,Mwi1
TRP012534,Evening,Long Rains,Lavington-Kawangware,Kencom,KBS,Nganya,Kanambo,33,Petrol,M-Pesa,33,188,27.1,199.68,6204,1017.33,5186.67,3/17/2023,18.8,56
TRP000829,Afternoon,Short Rains,Kawangware,Kencom,Citi Hoppa,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,26.48,171.75,2100,768.6,1331.4,11/14/2023,16.9,46
TRP009814,Evening,Dry Season,Kitengela,Kencom,Latema,Nganya,Dragon,33,Diesel,M-Pesa,33,200,25.92,175.2,6600,1017.23,5582.77,8/16/2023,22.4,110
TRP000930,Evening,Long Rains,Lavington-Kawangware,Ambassador,Forward Travelers,Nganya,Nyoka,25,Diesel,Cash,25,200,23.84,164.15,5000,984.2,4015.8,5/10/2024,25.15,48A
TRP003109,Afternoon,Dry Season,Kibra,Railways,Forward Travelers,Standard,Standard Unit,33,Diesel,Cash,33,50,28.4,160.25,1650,227.55,1422.45,7/22/2024,5,8B
TRP014438,Evening,Dry Season,Huruma-Mathare,Muthurwa,Nicco Movers,Standard,Standard Unit,25,Petrol,Cash,25,76,26.7,219.32,1900,468.47,1431.53,7/6/2025,8,25
TRP014001,Morning,Dry Season,Westlands,Railways,Nicco Movers,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,27.66,182.77,4950,707.76,4242.24,9/28/2023,14,23A
TRP008261,Evening,Short Rains,Westlands,Kencom,Super Metro,Standard,Standard Unit,14,Diesel,Cash,14,95,20.2,193.5,1330,234.52,1095.48,10/14/2025,6,30
TRP008580,Morning,Dry Season,Kiambu,Odeon,Oma Services,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,30.4,158.7,3750,1132.31,2617.69,8/29/2024,23.47,100
TRP011678,Afternoon,Dry Season,Lavington-Kawangware,Ambassador,Latema,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,19.7,165.41,3750,814.64,2935.36,7/24/2024,25,48A
TRP005439,Evening,Dry Season,Eastleigh,Odeon,2Nk,Standard,Standard Unit,33,Diesel,Cash,33,150,24,190.01,4950,1276.87,3673.13,1/3/2023,28,14B
TRP001971,Night,Dry Season,Embakasi,OTC,Embassava,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,18.6,174.04,3750,893.45,2856.55,7/26/2024,27.6,34E
TRP015198,Morning,Dry Season,Kikuyu,Railways,Forward Travelers,Standard,Standard Unit,33,Diesel,M-Pesa,33,138,19.4,193.38,4554,450.19,4103.81,1/19/2023,12,102
TRP000698,Evening,Dry Season,Kawangware,Kencom,KBS,Standard,Standard Unit,25,Diesel,M-Pesa,25,70,18.1,163.32,1750,198.06,1551.94,7/26/2024,6.7,46
TRP011229,Morning,Dry Season,Rongai,Railways,Zuri,Standard,Standard Unit,33,Diesel,Cash,33,86,19.06,158.5,2838,262.83,2575.17,1/23/2024,8.7,125
TRP000747,Evening,Short Rains,Eastleigh,Odeon,Nicco Movers,Nganya,Rogue,14,Diesel,M-Pesa,14,200,19.54,188.8,2800,590.26,2209.74,11/29/2025,16,14B
TRP003639,Night,Long Rains,Outering Road,OTC,City Shuttle,Nganya,Nyoka,25,Diesel,Cash,25,200,30.7,172.36,5000,1269.95,3730.05,3/6/2023,24,69
TRP003964,Morning,Dry Season,Kikuyu,Railways,Citi Hoppa,Nganya,John Wick,25,Diesel,Cash,25,200,20.9,170.97,5000,593.16,4406.84,6/27/2024,16.6,112
TRP006191,Evening,Dry Season,Fedha,OTC,Embassava,Standard,Standard Unit,33,Diesel,M-Pesa,33,132,24.8,186.36,4356,485.28,3870.72,8/30/2025,10.5,34F
TRP013001,Evening,Dry Season,Kitengela,OTC,Super Metro,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,19.85,158.03,3750,705.8,3044.2,2/18/2024,22.5,110
TRP014971,Evening,Long Rains,Lavington-Kawangware,Ambassador,Nicco Movers,Standard,Standard Unit,33,Diesel,Cash,33,150,22.6,188.45,4950,553.67,4396.33,3/28/2025,13,48A
TRP002236,Evening,Dry Season,Westlands,Kencom,City Shuttle,Nganya,Night Nurse,33,Diesel,Cash,33,200,18.22,191.27,6600,707.44,5892.56,1/17/2025,20.3,30
TRP014859,Morning,Dry Season,Embakasi,OTC,Embassava,Standard,Standard Unit,33,Petrol,Cash,33,135.42,18.41,172.6,4468.86,438.5,4030.36,9/12/2024,13.8,34E
TRP013118,Afternoon,Dry Season,Langata Road,Railways,Forward Travelers,Nganya,Moneyfest,33,Diesel,M-Pesa,33,175.58,28.5,191.82,5794.14,1060.57,4733.57,9/4/2025,19.4,11A
TRP015245,Afternoon,Dry Season,Ngong Road,Railways,2Nk,Standard,Standard Unit,25,Diesel,M-Pesa,25,120,27.66,184.8,3000,894.52,2105.48,8/26/2025,17.5,111
TRP012103,Evening,Dry Season,Lavington-Kawangware,Ambassador,East Shuttle,Nganya,Rongai King,33,Diesel,M-Pesa,33,112,18.3,171.98,3696,333.61,3362.39,8/19/2024,10.6,48A
TRP004323,Afternoon,Short Rains,Pipeline,OTC,Forward Travelers,Standard,Standard Unit,33,Petrol,M-Pesa,33,150,20.7,196.08,4950,974.13,3975.87,10/25/2023,24,33A
TRP001035,Morning,Dry Season,Kawangware,Kencom,Oma Services,Electric,Basigo E-Bus,25,Electric,Cash,25,150,37.04,24.2,3750,125.49,3624.51,8/11/2025,14,46
TRP011741,Evening,Dry Season,Langata Road,Kencom,Citi Hoppa,Nganya,Overload,14,Petrol,M-Pesa,14,163,26.4,210.81,2282,709.03,1572.97,6/22/2025,12.74,34
TRP005955,Afternoon,Short Rains,Westlands,Kencom,Super Metro,Standard,Standard Unit,25,Petrol,Cash,25,150,30.78,213.28,3750,1608.37,2141.63,10/2/2025,24.5,30
TRP011433,Morning,Dry Season,Kikuyu,Railways,Latema,Nganya,Night Nurse,33,Petrol,Cash,33,50,23.9,174.3,1650,166.63,1483.37,6/7/2024,4,112
TRP001094,Night,Long Rains,Nyayo Estate-Westlands,Railways,City Shuttle,Nganya,Dragon,25,Petrol,Cash,25,200,24.7,204.8,5000,1163.47,3836.53,5/3/2023,23,Exp1
TRP001095,Afternoon,Dry Season,Mwiki-Upper Hill,Odeon,Nicco Movers,Standard,Standard Unit,14,Diesel,M-Pesa,14,95,27.51,167.6,1330,564.81,765.19,9/28/2024,12.25,Mwi1
TRP015113,Morning,Long Rains,Westlands,Kencom,Super Metro,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,19.68,184.12,2100,909.49,1190.51,4/16/2023,25.1,30
TRP000702,Night,Dry Season,Rongai,Railways,Zuri,Standard,Standard Unit,25,Diesel,M-Pesa,25,103,26,163.58,2575,425.31,2149.69,4/7/2024,10,125
TRP004013,Evening,Dry Season,Kibra,Railways,Citi Hoppa,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,20.97,172.7,2100,796.73,1303.27,6/12/2024,22,8B
TRP007609,Afternoon,Dry Season,Kiambu,Odeon,Oma Services,Nganya,Mood,25,Diesel,Cash,25,200,21.8,180.24,5000,868.36,4131.64,2/12/2023,22.1,100
TRP014286,Night,Dry Season,Langata Road,Railways,Zuri,Standard,Standard Unit,25,Diesel,Cash,25,150,19.9,168.94,3750,635.4,3114.6,6/1/2024,18.9,11A
TRP013127,Night,Dry Season,Lavington-Kawangware,Ambassador,Super Metro,Standard,Standard Unit,25,Petrol,Cash,25,143.35,27.93,190.25,3583.75,712.03,2871.72,6/21/2023,13.4,48A
TRP013250,Morning,Dry Season,Westlands,Railways,Citi Hoppa,Nganya,Catalyst,33,Diesel,M-Pesa,33,200,18.3,200.78,6600,977.36,5622.64,6/29/2025,26.6,23A
TRP013179,Evening,Dry Season,Huruma-Mathare,Muthurwa,Ongata Line,Standard,Standard Unit,33,Diesel,Cash,33,150,29.83,203.67,4950,1579.62,3370.38,8/1/2025,26,28
TRP008381,Morning,Long Rains,Kibra,Railways,Embassava,Standard,Standard Unit,33,Petrol,M-Pesa,33,150,24.9,196.23,4950,684.06,4265.94,5/18/2023,14,8B
TRP000946,Afternoon,Dry Season,Kitengela,OTC,Kenya Mpya,Standard,Standard Unit,25,Diesel,M-Pesa,25,113,30.7,195.5,2825,1086.33,1738.67,8/14/2025,18.1,110
TRP001054,Night,Dry Season,Huruma-Mathare,Muthurwa,Kenya Mpya,Standard,Standard Unit,33,Diesel,M-Pesa,33,88,25.71,188.38,2904,387.46,2516.54,11/1/2023,8,28
TRP003293,Evening,Dry Season,Dandora,OTC,City Shuttle,Nganya,Night Nurse,25,Diesel,Cash,25,109,24.42,202.1,2725,567.56,2157.44,6/23/2025,11.5,36
TRP015042,Afternoon,Short Rains,Huruma-Mathare,Muthurwa,Oma Services,Nganya,Catalyst,14,Diesel,M-Pesa,14,200,27.59,186.4,2800,1028.56,1771.44,11/5/2023,20,25
TRP012460,Afternoon,Dry Season,Langata Road,Kencom,Forward Travelers,Nganya,Moneyfest,25,Diesel,M-Pesa,25,200,19.6,171.12,5000,804.95,4195.05,8/18/2023,24,34
TRP006983,Afternoon,Dry Season,Mwiki-Upper Hill,Odeon,Nicco Movers,Nganya,Godfather,25,Diesel,Cash,25,184,20.4,188.95,4600,878.84,3721.16,1/27/2023,22.8,Mwi1
TRP005684,Morning,Short Rains,Outering Road,OTC,Citi Hoppa,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,18,183.88,2100,599.08,1500.92,11/24/2023,18.1,69
TRP007814,Evening,Dry Season,Kikuyu,Railways,Embassava,Standard,Standard Unit,14,Petrol,M-Pesa,14,150,27.2,196.58,2100,1069.4,1030.6,7/27/2023,20,112
TRP013433,Evening,Dry Season,Kikuyu,Railways,2Nk,Standard,Standard Unit,14,Petrol,Cash,14,150,28.29,212.1,2100,1320.07,779.93,9/6/2023,22,112
TRP011025,Morning,Dry Season,Outering Road,OTC,Oma Services,Nganya,Kixx,33,Diesel,Cash,33,128.09,25.98,159.43,4226.97,414.2,3812.77,8/28/2024,10,69
TRP010447,Evening,Dry Season,Kibra,Railways,Latema,Standard,Standard Unit,25,Diesel,M-Pesa,25,100.83,22.91,176.36,2520.75,404.04,2116.71,2/13/2024,10,8B
TRP000271,Afternoon,Dry Season,Kitengela,OTC,Oma Services,Standard,Standard Unit,25,Diesel,M-Pesa,25,113.16,26.2,200,2829,733.6,2095.4,5/2/2025,14,110
TRP011849,Afternoon,Dry Season,Kenyatta University,Odeon,Kenya Mpya,Nganya,Scorpion,25,Diesel,M-Pesa,25,193,24.4,167.3,4825,820.51,4004.49,7/23/2024,20.1,Ku1
TRP014162,Evening,Short Rains,Pipeline,OTC,Embassava,Nganya,B613,25,Diesel,Cash,25,200,25.3,183.9,5000,1098.03,3901.97,10/29/2025,23.6,33
TRP015765,Evening,Dry Season,Pipeline,OTC,KBS,Standard,Standard Unit,14,Petrol,Cash,14,150,28,215.66,2100,-107.48,2207.48,1/24/2025,1.78,33
TRP000220,Afternoon,Short Rains,Lavington-Kawangware,Kencom,KBS,Electric,Basigo E-Bus,33,Electric,M-Pesa,33,149,38.4,23.8,4917,116.07,4800.93,12/14/2024,12.7,56
TRP012491,Afternoon,Dry Season,Mwiki-Upper Hill,Odeon,East Shuttle,Standard,Standard Unit,25,Diesel,Cash,25,150,31.6,174.84,3750,1176.81,2573.19,1/14/2023,21.3,Mwi1
TRP008906,Evening,Dry Season,Embakasi,OTC,City Shuttle,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,21.82,173.78,2100,901.33,1198.67,9/23/2024,23.77,34E
TRP002408,Morning,Dry Season,Outering Road,OTC,Latema,Nganya,Money Hest,33,Diesel,M-Pesa,33,83,19.89,188.5,2739,282.69,2456.31,7/6/2025,7.54,73
TRP013985,Night,Dry Season,Lavington-Kawangware,Ambassador,2Nk,Standard,Standard Unit,33,Diesel,Cash,33,150,21.5,171.55,4950,576.85,4373.15,1/29/2024,15.64,48A
TRP004273,Afternoon,Short Rains,Westlands,Ambassador,Oma Services,Electric,Basigo E-Bus,33,Electric,M-Pesa,33,150,50.6,23.98,4950,327.61,4622.39,11/30/2023,27,30
TRP013987,Morning,Dry Season,Embakasi,OTC,Embassava,Standard,Standard Unit,33,Diesel,M-Pesa,33,128,31.7,179.51,4224,547.99,3676.01,1/14/2023,9.63,34E
TRP001360,Morning,Dry Season,Dandora,OTC,Forward Travelers,Standard,Standard Unit,14,Diesel,M-Pesa,14,91,18.2,163.2,1274,207.92,1066.08,1/27/2024,7,36
TRP002127,Afternoon,Dry Season,Kitengela,OTC,Ongata Line,Standard,Standard Unit,14,Diesel,Cash,14,150,21.64,189.51,2100,996.54,1103.46,7/18/2023,24.3,110
TRP009064,Afternoon,Dry Season,Kibra,Railways,Nicco Movers,Standard,Standard Unit,14,Diesel,Cash,14,50,31.55,173.71,700,274.03,425.97,8/28/2024,5,8B
TRP014305,Evening,Dry Season,Kiambu,Odeon,City Shuttle,Standard,Standard Unit,33,Diesel,M-Pesa,33,118,23.3,193.08,3894,629.83,3264.17,2/26/2023,14,100
TRP011938,Evening,Dry Season,Langata Road,Kencom,Super Metro,Nganya,Rogue,25,Diesel,M-Pesa,25,138,28.5,168.2,3450,646.67,2803.33,2/28/2024,13.49,34
TRP009120,Afternoon,Dry Season,Kawangware,Kencom,East Shuttle,Electric,Basigo E-Bus,49,Electric,Cash,49,141,36.8,24.41,6909,170.67,6738.33,2/5/2025,19,46
TRP006353,Afternoon,Dry Season,Embakasi,OTC,Embassava,Nganya,Kanambo,25,Diesel,M-Pesa,25,135.1,25.7,181.9,3377.5,816.23,2561.27,9/21/2025,17.46,34E
TRP006693,Morning,Dry Season,Kikuyu,Railways,Manchester,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,19.28,186.91,4950,900.91,4049.09,1/20/2025,25,102
TRP003965,Afternoon,Long Rains,Langata Road,Kencom,Citi Hoppa,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,28.5,167.9,2100,779.98,1320.02,4/21/2024,16.3,34
TRP014177,Morning,Dry Season,Kibra,OTC,Ongata Line,Standard,Standard Unit,25,Petrol,Cash,25,50,18.3,198.17,1250,196.19,1053.81,6/4/2023,5.41,8B
TRP007988,Evening,Short Rains,Mwiki-Upper Hill,Odeon,Zuri,Nganya,John Wick,25,Petrol,M-Pesa,25,189,19.8,186.41,4725,435.53,4289.47,12/30/2024,11.8,Mwi1
TRP004873,Afternoon,Dry Season,Lavington-Kawangware,Ambassador,Manchester,Nganya,Moxie,33,Diesel,Cash,33,170,29.3,169.8,5610,1066.17,4543.83,9/11/2024,21.43,48A
TRP014340,Morning,Short Rains,Fedha,OTC,Embassava,Nganya,John Wick,25,Diesel,M-Pesa,25,84,26.2,185.84,2100,243.45,1856.55,12/28/2025,5,34F
TRP000980,Evening,Dry Season,Embakasi,OTC,Embassava,Nganya,Kanambo,14,Diesel,Cash,14,148.52,28.8,157.3,2079.28,588.93,1490.35,9/26/2024,13,34E
TRP010067,Morning,Dry Season,Eastleigh,Odeon,Manchester,Nganya,Kanambo,25,Diesel,Cash,25,110,20.4,156.96,2750,278.89,2471.11,8/19/2024,8.71,14B
TRP002642,Morning,Dry Season,Kiambu,Odeon,Manchester,Standard,Standard Unit,25,Diesel,M-Pesa,25,118,20.1,185.49,2950,326.23,2623.77,6/7/2023,8.75,100
TRP004572,Morning,Long Rains,Huruma-Mathare,Muthurwa,Embassava,Nganya,Dragon,14,Diesel,Cash,14,200,26.21,193.52,2800,1166.6,1633.4,4/25/2023,23,28
TRP001069,Morning,Long Rains,Langata Road,Kencom,KBS,Standard,Standard Unit,14,Petrol,Cash,14,150,21.1,185.32,2100,852.43,1247.57,3/19/2024,21.8,34
TRP007292,Evening,Short Rains,Kikuyu,Railways,Oma Services,Nganya,Manchesa,14,Diesel,M-Pesa,14,200,28.9,203.35,2800,999.06,1800.94,11/29/2025,17,105
TRP010450,Night,Dry Season,Dandora,OTC,Forward Travelers,Standard,Standard Unit,14,Petrol,Cash,14,130,20.5,220.25,1820,731.45,1088.55,6/27/2025,16.2,36
TRP016156,Afternoon,Dry Season,Outering Road,OTC,City Shuttle,Nganya,Kixx,33,Diesel,M-Pesa,33,77,27.16,170.19,2541,388.28,2152.72,2/15/2024,8.4,69
TRP005423,Evening,Long Rains,Kikuyu,Railways,Zuri,Nganya,John Wick,14,Diesel,Cash,14,106,18.7,184.96,1484,252.49,1231.51,4/11/2025,7.3,105
TRP000430,Night,Dry Season,Mwiki-Upper Hill,Odeon,Nicco Movers,Nganya,Kixx,14,Petrol,Cash,14,132.9,31.6,197.33,1860.6,692.15,1168.45,4/9/2023,11.1,Mwi1
TRP003363,Night,Dry Season,Huruma-Mathare,Muthurwa,City Shuttle,Standard,Standard Unit,33,Petrol,M-Pesa,33,150,20.44,206.9,4950,888.1,4061.9,2/28/2025,21,28
TRP001326,Afternoon,Dry Season,Westlands,Railways,East Shuttle,Electric,Basigo E-Bus,49,Electric,M-Pesa,49,52,52.5,25.13,2548,102.91,2445.09,9/17/2025,7.8,23A
TRP016063,Afternoon,Dry Season,Mwiki-Upper Hill,Odeon,Nicco Movers,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,29.4,157.3,4950,1294.89,3655.11,6/23/2024,28,Mwi1
TRP004660,Morning,Dry Season,Kikuyu,Railways,Ongata Line,Nganya,Night Nurse,14,Diesel,Cash,14,189,20.4,188.37,2646,499.56,2146.44,1/18/2025,13,112
TRP011473,Evening,Dry Season,Ngong Road,Railways,Kenya Mpya,Standard,Standard Unit,14,Diesel,M-Pesa,14,148,23.9,192.55,2072,579.85,1492.15,9/5/2023,12.6,111
TRP002269,Night,Dry Season,Westlands,Kencom,Super Metro,Standard,Standard Unit,25,Diesel,Cash,25,139,24.1,171.02,3475,577.02,2897.98,7/18/2024,14,30
TRP011593,Night,Short Rains,Huruma-Mathare,Muthurwa,City Shuttle,Nganya,Mood,14,Petrol,M-Pesa,14,200,19.2,195.24,2800,787.21,2012.79,10/27/2023,21,28
TRP004651,Afternoon,Dry Season,Embakasi,OTC,Embassava,Nganya,Moneyfest,14,Diesel,Cash,14,200,28.27,164.92,2800,1212.19,1587.81,1/25/2024,26,34E
TRP009016,Evening,Dry Season,Kikuyu,Railways,KBS,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,31.4,191.66,3750,1269.82,2480.18,9/19/2025,21.1,112
TRP007096,Evening,Long Rains,Kiambu,Odeon,City Shuttle,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,22.3,168.7,2100,714.78,1385.22,3/28/2024,19,100
TRP009015,Afternoon,Dry Season,Mwiki-Upper Hill,Odeon,Manchester,Standard,Standard Unit,33,Diesel,M-Pesa,33,81,25.4,183.28,2673,605.19,2067.81,7/13/2023,13,Mwi1
TRP015544,Evening,Long Rains,Outering Road,OTC,KBS,Electric,Basigo E-Bus,49,Electric,M-Pesa,49,150,51.1,25.37,7350,207.43,7142.57,5/26/2025,16,69
TRP014238,Morning,Short Rains,Nyayo Estate-Westlands,Railways,Manchester,Nganya,Night Nurse,14,Diesel,Cash,14,111,29.7,171.2,1554,422.53,1131.47,10/21/2023,8.31,Exp1
TRP006239,Evening,Dry Season,Kiambu,Odeon,KBS,Nganya,X-Trail,14,Diesel,M-Pesa,14,138,18.93,179.2,1932,440.99,1491.01,8/21/2023,13,100
TRP003532,Afternoon,Short Rains,Mwiki-Upper Hill,Odeon,Nicco Movers,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,29.2,181.8,4950,977.31,3972.69,11/15/2023,18.41,Mwi1
TRP015441,Night,Dry Season,Westlands,Railways,KBS,Electric,Basigo E-Bus,25,Electric,M-Pesa,25,50,52,25,1250,61.1,1188.9,2/10/2023,4.7,23A
TRP002558,Night,Short Rains,Kikuyu,Railways,Kenya Mpya,Nganya,Mood,25,Diesel,M-Pesa,25,131,29.6,182.63,3275,654.11,2620.89,11/19/2025,12.1,102
TRP007307,Morning,Long Rains,Kikuyu,Railways,2Nk,Standard,Standard Unit,14,Diesel,Cash,14,112,25.6,203.1,1568,363.96,1204.04,5/27/2025,7,102
TRP005930,Afternoon,Short Rains,Kikuyu,Railways,Embassava,Standard,Standard Unit,14,Petrol,M-Pesa,14,150,29.8,184.56,2100,1012.53,1087.47,11/19/2024,18.41,102
TRP000804,Night,Dry Season,Westlands,Railways,Nicco Movers,Standard,Standard Unit,14,Petrol,M-Pesa,14,53.99,19.38,208.61,755.86,253.08,502.78,6/7/2023,6.26,23A
